Date,State/UnionTerritory,Confirmed
4/14/20,Gujarat,617
4/14/20,Haryana,199
4/14/20,Himachal Pradesh,32
4/14/20,Jammu and Kashmir,270
4/14/20,Jharkhand,24
4/14/20,Karnataka,258
4/14/20,Kerala,379
4/14/20,Ladakh,15
4/14/20,Madhya Pradesh,730
4/14/20,Maharashtra,2337
4/14/20,Manipur,2
4/14/20,Meghalaya,1
4/14/20,Mizoram,1
4/14/20,Nagaland,1
4/14/20,Odisha,55
4/14/20,Puducherry,7
4/14/20,Punjab,176
4/14/20,Rajasthan,879
4/14/20,Tamil Nadu,1173
4/14/20,Telangana,624
4/14/20,Tripura,2
4/14/20,Uttarakhand,35
4/14/20,Uttar Pradesh,657
4/14/20,West Bengal,190
4/15/20,Andaman and Nicobar Islands,11
4/15/20,Andhra Pradesh,503
4/15/20,Arunachal Pradesh,1
4/15/20,Assam,33
4/15/20,Bihar,70
4/15/20,Chandigarh,21
4/15/20,Chhattisgarh,33
4/15/20,Delhi,1561
4/15/20,Goa,7
4/15/20,Gujarat,695
4/15/20,Haryana,199
4/15/20,Himachal Pradesh,33
4/15/20,Jammu and Kashmir,278
4/15/20,Jharkhand,27
4/15/20,Karnataka,277
4/15/20,Kerala,387
4/15/20,Ladakh,17
4/15/20,Madhya Pradesh,987
4/15/20,Maharashtra,2687
4/15/20,Manipur,2
4/15/20,Meghalaya,7
4/15/20,Mizoram,1
4/15/20,Nagaland,0
4/15/20,Odisha,60
4/15/20,Puducherry,7
4/15/20,Punjab,186
4/15/20,Rajasthan,1005
4/15/20,Tamil Nadu,1204
4/15/20,Telangana,647
4/15/20,Tripura,2
4/15/20,Uttarakhand,37
4/15/20,Uttar Pradesh,735
4/15/20,West Bengal,213
4/16/20,Andaman and Nicobar Islands,11
4/16/20,Andhra Pradesh,534
4/16/20,Arunachal Pradesh,1
4/16/20,Assam,33
4/16/20,Bihar,74
4/16/20,Chandigarh,21
4/16/20,Chhattisgarh,33
4/16/20,Delhi,1578
4/16/20,Goa,7
4/16/20,Gujarat,871
4/16/20,Haryana,205
4/16/20,Himachal Pradesh,35
4/16/20,Jammu and Kashmir,300
4/16/20,Jharkhand,28
4/16/20,Karnataka,315
4/16/20,Kerala,388
4/16/20,Ladakh,17
4/16/20,Madhya Pradesh,1120
4/16/20,Maharashtra,2919
4/16/20,Manipur,2
4/16/20,Meghalaya,7
4/16/20,Mizoram,1
4/16/20,Nagaland,0
4/16/20,Odisha,60
4/16/20,Puducherry,7
4/16/20,Punjab,186
4/16/20,Rajasthan,1023
4/16/20,Tamil Nadu,1242
4/16/20,Telangana,698
4/16/20,Tripura,2
4/16/20,Uttarakhand,37
4/16/20,Uttar Pradesh,773
4/16/20,West Bengal,231
4/17/20,Andaman and Nicobar Islands,11
4/17/20,Andhra Pradesh,572
4/17/20,Arunachal Pradesh,1
4/17/20,Assam,35
4/17/20,Bihar,83
4/17/20,Chandigarh,21
4/17/20,Chhattisgarh,36
4/17/20,Delhi,1640
4/17/20,Goa,7
4/17/20,Gujarat,1021
4/17/20,Haryana,205
4/17/20,Himachal Pradesh,35
4/17/20,Jammu and Kashmir,314
4/17/20,Jharkhand,29
4/17/20,Karnataka,353
4/17/20,Kerala,395
4/17/20,Ladakh,18
4/17/20,Madhya Pradesh,1308
4/17/20,Maharashtra,3205
4/17/20,Manipur,2
4/17/20,Meghalaya,9
4/17/20,Mizoram,1
4/17/20,Nagaland,0
4/17/20,Odisha,60
4/17/20,Puducherry,7
4/17/20,Punjab,186
4/17/20,Rajasthan,1131
4/17/20,Tamil Nadu,1267
4/17/20,Telangana,743
4/17/20,Tripura,2
4/17/20,Uttarakhand,37
4/17/20,Uttar Pradesh,846
4/17/20,West Bengal,255
4/18/20,Andaman and Nicobar Islands,12
4/18/20,Andhra Pradesh,603
4/18/20,Arunachal Pradesh,1
4/18/20,Assam,35
4/18/20,Bihar,85
4/18/20,Chandigarh,21
4/18/20,Chhattisgarh,36
4/18/20,Delhi,1707
4/18/20,Goa,7
4/18/20,Gujarat,1272
4/18/20,Haryana,225
4/18/20,Himachal Pradesh,38
4/18/20,Jammu and Kashmir,328
4/18/20,Jharkhand,33
4/18/20,Karnataka,371
4/18/20,Kerala,396
4/18/20,Ladakh,18
4/18/20,Madhya Pradesh,1355
4/18/20,Maharashtra,3323
4/18/20,Manipur,2
4/18/20,Meghalaya,11
4/18/20,Mizoram,1
4/18/20,Nagaland,0
4/18/20,Odisha,60
4/18/20,Puducherry,7
4/18/20,Punjab,202
4/18/20,Rajasthan,1229
4/18/20,Tamil Nadu,1323
4/18/20,Telangana,791
4/18/20,Tripura,2
4/18/20,Uttarakhand,42
4/18/20,Uttar Pradesh,969
4/18/20,West Bengal,287
4/19/20,Andaman and Nicobar Islands,14
4/19/20,Andhra Pradesh,603
4/19/20,Arunachal Pradesh,1
4/19/20,Assam,35
4/19/20,Bihar,86
4/19/20,Chandigarh,23
4/19/20,Chhattisgarh,36
4/19/20,Delhi,1893
4/19/20,Goa,7
4/19/20,Gujarat,1604
4/19/20,Haryana,233
4/19/20,Himachal Pradesh,39
4/19/20,Jammu and Kashmir,341
4/19/20,Jharkhand,35
4/19/20,Karnataka,384
4/19/20,Kerala,400
4/19/20,Ladakh,18
4/19/20,Madhya Pradesh,1407
4/19/20,Maharashtra,3651
4/19/20,Manipur,2
4/19/20,Meghalaya,11
4/19/20,Mizoram,1
4/19/20,Nagaland,0
4/19/20,Odisha,61
4/19/20,Puducherry,7
4/19/20,Punjab,219
4/19/20,Rajasthan,1351
4/19/20,Tamil Nadu,1372
4/19/20,Telangana,844
4/19/20,Tripura,2
4/19/20,Uttarakhand,42
4/19/20,Uttar Pradesh,1084
4/19/20,West Bengal,310
4/20/20,Andaman and Nicobar Islands,15
4/20/20,Andhra Pradesh,722
4/20/20,Arunachal Pradesh,1
4/20/20,Assam,35
4/20/20,Bihar,96
4/20/20,Chandigarh,26
4/20/20,Chhattisgarh,36
4/20/20,Delhi,2003
4/20/20,Goa,7
4/20/20,Gujarat,1851
4/20/20,Haryana,233
4/20/20,Himachal Pradesh,39
4/20/20,Jammu and Kashmir,350
4/20/20,Jharkhand,42
4/20/20,Karnataka,395
4/20/20,Kerala,402
4/20/20,Ladakh,18
4/20/20,Madhya Pradesh,1485
4/20/20,Maharashtra,4203
4/20/20,Manipur,2
4/20/20,Meghalaya,11
4/20/20,Mizoram,1
4/20/20,Nagaland,0
4/20/20,Odisha,68
4/20/20,Puducherry,7
4/20/20,Punjab,219
4/20/20,Rajasthan,1478
4/20/20,Tamil Nadu,1477
4/20/20,Telangana,873
4/20/20,Tripura,2
4/20/20,Uttarakhand,44
4/20/20,Uttar Pradesh,1176
4/20/20,West Bengal,339
4/21/20,Andaman and Nicobar Islands,16
4/21/20,Andhra Pradesh,757
4/21/20,Arunachal Pradesh,1
4/21/20,Assam,35
4/21/20,Bihar,114
4/21/20,Chandigarh,26
4/21/20,Chhattisgarh,36
4/21/20,Delhi,2081
4/21/20,Goa,7
4/21/20,Gujarat,2066
4/21/20,Haryana,254
4/21/20,Himachal Pradesh,39
4/21/20,Jammu and Kashmir,368
4/21/20,Jharkhand,46
4/21/20,Karnataka,415
4/21/20,Kerala,408
4/21/20,Ladakh,18
4/21/20,Madhya Pradesh,1540
4/21/20,Maharashtra,4669
4/21/20,Manipur,2
4/21/20,Meghalaya,11
4/21/20,Mizoram,1
4/21/20,Nagaland,0
4/21/20,Odisha,74
4/21/20,Puducherry,7
4/21/20,Punjab,245
4/21/20,Rajasthan,1576
4/21/20,Tamil Nadu,1520
4/21/20,Telangana,919
4/21/20,Tripura,2
4/21/20,Uttarakhand,46
4/21/20,Uttar Pradesh,1294
4/21/20,West Bengal,392
4/22/20,Andaman and Nicobar Islands,17
4/22/20,Andhra Pradesh,813
4/22/20,Arunachal Pradesh,1
4/22/20,Assam,35
4/22/20,Bihar,126
4/22/20,Chandigarh,27
4/22/20,Chhattisgarh,36
4/22/20,Delhi,2156
4/22/20,Goa,7
4/22/20,Gujarat,2272
4/22/20,Haryana,254
4/22/20,Himachal Pradesh,39
4/22/20,Jammu and Kashmir,380
4/22/20,Jharkhand,45
4/22/20,Karnataka,425
4/22/20,Kerala,427
4/22/20,Ladakh,18
4/22/20,Madhya Pradesh,1592
4/22/20,Maharashtra,5221
4/22/20,Manipur,2
4/22/20,Meghalaya,12
4/22/20,Mizoram,1
4/22/20,Odisha,82
4/22/20,Puducherry,7
4/22/20,Punjab,251
4/22/20,Rajasthan,1801
4/22/20,Tamil Nadu,1596
4/22/20,Telangana,945
4/22/20,Tripura,2
4/22/20,Uttarakhand,46
4/22/20,Uttar Pradesh,1412
4/22/20,West Bengal,423
4/23/20,Andaman and Nicobar Islands,18
4/23/20,Andhra Pradesh,895
4/23/20,Arunachal Pradesh,1
4/23/20,Assam,35
4/23/20,Bihar,148
4/23/20,Chandigarh,27
4/23/20,Chhattisgarh,36
4/23/20,Delhi,2248
4/23/20,Goa,7
4/23/20,Gujarat,2407
4/23/20,Haryana,262
4/23/20,Himachal Pradesh,40
4/23/20,Jammu and Kashmir,407
4/23/20,Jharkhand,49
4/23/20,Karnataka,443
4/23/20,Kerala,438
4/23/20,Ladakh,18
4/23/20,Madhya Pradesh,1695
4/23/20,Maharashtra,5652
4/23/20,Manipur,2
4/23/20,Meghalaya,12
4/23/20,Mizoram,1
4/23/20,Odisha,83
4/23/20,Puducherry,7
4/23/20,Punjab,277
4/23/20,Rajasthan,1890
4/23/20,Tamil Nadu,1629
4/23/20,Telangana,960
4/23/20,Tripura,2
4/23/20,Uttarakhand,46
4/23/20,Uttar Pradesh,1509
4/23/20,West Bengal,456
4/24/20,Andaman and Nicobar Islands,22
4/24/20,Andhra Pradesh,955
4/24/20,Arunachal Pradesh,1
4/24/20,Assam,36
4/24/20,Bihar,176
4/24/20,Chandigarh,27
4/24/20,Chhattisgarh,36
4/24/20,Delhi,2376
4/24/20,Goa,7
4/24/20,Gujarat,2624
4/24/20,Haryana,272
4/24/20,Himachal Pradesh,40
4/24/20,Jammu and Kashmir,427
4/24/20,Jharkhand,55
4/24/20,Karnataka,463
4/24/20,Kerala,448
4/24/20,Ladakh,18
4/24/20,Madhya Pradesh,1852
4/24/20,Maharashtra,6430
4/24/20,Manipur,2
4/24/20,Meghalaya,12
4/24/20,Mizoram,1
4/24/20,Odisha,90
4/24/20,Puducherry,7
4/24/20,Punjab,277
4/24/20,Rajasthan,1964
4/24/20,Tamil Nadu,1683
4/24/20,Telangana,984
4/24/20,Tripura,2
4/24/20,Uttarakhand,47
4/24/20,Uttar Pradesh,1604
4/24/20,West Bengal,514
4/25/20,Andaman and Nicobar Islands,27
4/25/20,Andhra Pradesh,1061
4/25/20,Arunachal Pradesh,1
4/25/20,Assam,36
4/25/20,Bihar,228
4/25/20,Chandigarh,28
4/25/20,Chhattisgarh,36
4/25/20,Delhi,2514
4/25/20,Goa,7
4/25/20,Gujarat,2815
4/25/20,Haryana,272
4/25/20,Himachal Pradesh,40
4/25/20,Jammu and Kashmir,454
4/25/20,Jharkhand,59
4/25/20,Karnataka,489
4/25/20,Kerala,451
4/25/20,Ladakh,20
4/25/20,Madhya Pradesh,1952
4/25/20,Maharashtra,6817
4/25/20,Manipur,2
4/25/20,Meghalaya,12
4/25/20,Mizoram,1
4/25/20,Odisha,94
4/25/20,Puducherry,7
4/25/20,Punjab,298
4/25/20,Rajasthan,2034
4/25/20,Tamil Nadu,1755
4/25/20,Telangana,984
4/25/20,Tripura,2
4/25/20,Uttarakhand,48
4/25/20,Uttar Pradesh,1778
4/25/20,West Bengal,571
4/26/20,Andaman and Nicobar Islands,33
4/26/20,Andhra Pradesh,1097
4/26/20,Arunachal Pradesh,1
4/26/20,Assam,36
4/26/20,Bihar,251
4/26/20,Chandigarh,30
4/26/20,Chhattisgarh,37
4/26/20,Delhi,2625
4/26/20,Goa,7
4/26/20,Gujarat,3071
4/26/20,Haryana,289
4/26/20,Himachal Pradesh,40
4/26/20,Jammu and Kashmir,494
4/26/20,Jharkhand,67
4/26/20,Karnataka,501
4/26/20,Kerala,458
4/26/20,Ladakh,20
4/26/20,Madhya Pradesh,2096
4/26/20,Maharashtra,7628
4/26/20,Manipur,2
4/26/20,Meghalaya,12
4/26/20,Mizoram,1
4/26/20,Odisha,103
4/26/20,Puducherry,7
4/26/20,Punjab,298
4/26/20,Rajasthan,2083
4/26/20,Tamil Nadu,1821
4/26/20,Telangana,991
4/26/20,Tripura,2
4/26/20,Uttarakhand,50
4/26/20,Uttar Pradesh,1843
4/26/20,West Bengal,611
4/27/20,Andaman and Nicobar Islands,33
4/27/20,Andhra Pradesh,1177
4/27/20,Arunachal Pradesh,1
4/27/20,Assam,36
4/27/20,Bihar,277
4/27/20,Chandigarh,30
4/27/20,Chhattisgarh,37
4/27/20,Delhi,2918
4/27/20,Goa,7
4/27/20,Gujarat,3301
4/27/20,Haryana,289
4/27/20,Himachal Pradesh,40
4/27/20,Jammu and Kashmir,523
4/27/20,Jharkhand,82
4/27/20,Karnataka,511
4/27/20,Kerala,469
4/27/20,Ladakh,20
4/27/20,Madhya Pradesh,2168
4/27/20,Maharashtra,8068
4/27/20,Manipur,2
4/27/20,Meghalaya,12
4/27/20,Mizoram,1
4/27/20,Odisha,108
4/27/20,Puducherry,8
4/27/20,Punjab,313
4/27/20,Rajasthan,2185
4/27/20,Tamil Nadu,1885
4/27/20,Telangana,1002
4/27/20,Tripura,2
4/27/20,Uttarakhand,51
4/27/20,Uttar Pradesh,1955
4/27/20,West Bengal,649
4/28/20,Andaman and Nicobar Islands,33
4/28/20,Andhra Pradesh,1259
4/28/20,Arunachal Pradesh,1
4/28/20,Assam,38
4/28/20,Bihar,346
4/28/20,Chandigarh,40
4/28/20,Chhattisgarh,37
4/28/20,Delhi,3108
4/28/20,Goa,7
4/28/20,Gujarat,3548
4/28/20,Haryana,296
4/28/20,Himachal Pradesh,40
4/28/20,Jammu and Kashmir,546
4/28/20,Jharkhand,103
4/28/20,Karnataka,520
4/28/20,Kerala,482
4/28/20,Ladakh,22
4/28/20,Madhya Pradesh,2368
4/28/20,Maharashtra,8590
4/28/20,Manipur,2
4/28/20,Meghalaya,12
4/28/20,Mizoram,1
4/28/20,Odisha,118
4/28/20,Puducherry,8
4/28/20,Punjab,313
4/28/20,Rajasthan,2262
4/28/20,Tamil Nadu,1937
4/28/20,Telangana,1004
4/28/20,Tripura,2
4/28/20,Uttarakhand,51
4/28/20,Uttar Pradesh,2043
4/28/20,West Bengal,697
4/29/20,Andaman and Nicobar Islands,33
4/29/20,Andhra Pradesh,1332
4/29/20,Arunachal Pradesh,1
4/29/20,Assam,38
4/29/20,Bihar,383
4/29/20,Chandigarh,56
4/29/20,Chhattisgarh,38
4/29/20,Delhi,3314
4/29/20,Goa,7
4/29/20,Gujarat,3774
4/29/20,Haryana,310
4/29/20,Himachal Pradesh,40
4/29/20,Jammu and Kashmir,565
4/29/20,Jharkhand,105
4/29/20,Karnataka,532
4/29/20,Kerala,486
4/29/20,Ladakh,22
4/29/20,Madhya Pradesh,2561
4/29/20,Maharashtra,9318
4/29/20,Manipur,2
4/29/20,Meghalaya,12
4/29/20,Mizoram,1
4/29/20,Odisha,119
4/29/20,Puducherry,8
4/29/20,Punjab,322
4/29/20,Rajasthan,2364
4/29/20,Tamil Nadu,2058
4/29/20,Telangana,1012
4/29/20,Tripura,2
4/29/20,Uttarakhand,54
4/29/20,Uttar Pradesh,2115
4/29/20,West Bengal,725
4/30/20,Andaman and Nicobar Islands,33
4/30/20,Andhra Pradesh,1403
4/30/20,Arunachal Pradesh,1
4/30/20,Assam,42
4/30/20,Bihar,403
4/30/20,Chandigarh,56
4/30/20,Chhattisgarh,38
4/30/20,Delhi,3439
4/30/20,Goa,7
4/30/20,Gujarat,4082
4/30/20,Haryana,310
4/30/20,Himachal Pradesh,40
4/30/20,Jammu and Kashmir,581
4/30/20,Jharkhand,107
4/30/20,Karnataka,557
4/30/20,Kerala,496
4/30/20,Ladakh,22
4/30/20,Madhya Pradesh,2660
4/30/20,Maharashtra,9915
4/30/20,Manipur,2
4/30/20,Meghalaya,12
4/30/20,Mizoram,1
4/30/20,Odisha,128
4/30/20,Puducherry,8
4/30/20,Punjab,357
4/30/20,Rajasthan,2438
4/30/20,Tamil Nadu,2162
4/30/20,Telangana,1012
4/30/20,Tripura,2
4/30/20,Uttarakhand,55
4/30/20,Uttar Pradesh,2203
4/30/20,West Bengal,758
5/1/20,Andaman and Nicobar Islands,33
5/1/20,Andhra Pradesh,1463
5/1/20,Arunachal Pradesh,1
5/1/20,Assam,42
5/1/20,Bihar,426
5/1/20,Chandigarh,56
5/1/20,Chhattisgarh,40
5/1/20,Delhi,3515
5/1/20,Goa,7
5/1/20,Gujarat,4395
5/1/20,Haryana,313
5/1/20,Himachal Pradesh,40
5/1/20,Jammu and Kashmir,614
5/1/20,Jharkhand,111
5/1/20,Karnataka,576
5/1/20,Kerala,497
5/1/20,Ladakh,22
5/1/20,Madhya Pradesh,2719
5/1/20,Maharashtra,10498
5/1/20,Manipur,2
5/1/20,Meghalaya,12
5/1/20,Mizoram,1
5/1/20,Odisha,143
5/1/20,Puducherry,8
5/1/20,Punjab,357
5/1/20,Rajasthan,2584
5/1/20,Tamil Nadu,2323
5/1/20,Telangana,1039
5/1/20,Tripura,2
5/1/20,Uttarakhand,57
5/1/20,Uttar Pradesh,2281
5/1/20,West Bengal,795
5/2/20,Andaman and Nicobar Islands,33
5/2/20,Andhra Pradesh,1463
5/2/20,Arunachal Pradesh,1
5/2/20,Assam,43
5/2/20,Bihar,471
5/2/20,Chandigarh,88
5/2/20,Chhattisgarh,43
5/2/20,Delhi,3738
5/2/20,Goa,7
5/2/20,Gujarat,4721
5/2/20,Haryana,360
5/2/20,Himachal Pradesh,40
5/2/20,Jammu and Kashmir,639
5/2/20,Jharkhand,111
5/2/20,Karnataka,589
5/2/20,Kerala,497
5/2/20,Ladakh,22
5/2/20,Madhya Pradesh,2719
5/2/20,Maharashtra,11506
5/2/20,Manipur,2
5/2/20,Meghalaya,12
5/2/20,Mizoram,1
5/2/20,Odisha,149
5/2/20,Puducherry,8
5/2/20,Punjab,480
5/2/20,Rajasthan,2666
5/2/20,Tamil Nadu,2526
5/2/20,Telangana,1039
5/2/20,Tripura,2
5/2/20,Uttarakhand,58
5/2/20,Uttar Pradesh,2328
5/2/20,West Bengal,795
5/3/20,Andaman and Nicobar Islands,33
5/3/20,Andhra Pradesh,1583
5/3/20,Arunachal Pradesh,1
5/3/20,Assam,43
5/3/20,Bihar,482
5/3/20,Chandigarh,94
5/3/20,Chhattisgarh,43
5/3/20,Delhi,4122
5/3/20,Goa,7
5/3/20,Gujarat,5055
5/3/20,Haryana,394
5/3/20,Himachal Pradesh,40
5/3/20,Jammu and Kashmir,666
5/3/20,Jharkhand,115
5/3/20,Karnataka,606
5/3/20,Kerala,500
5/3/20,Ladakh,40
5/3/20,Madhya Pradesh,2846
5/3/20,Maharashtra,12296
5/3/20,Manipur,2
5/3/20,Meghalaya,12
5/3/20,Mizoram,1
5/3/20,Odisha,160
5/3/20,Puducherry,8
5/3/20,Punjab,772
5/3/20,Rajasthan,2772
5/3/20,Tamil Nadu,2757
5/3/20,Telangana,1063
5/3/20,Tripura,4
5/3/20,Uttarakhand,59
5/3/20,Uttar Pradesh,2626
5/3/20,West Bengal,922
5/4/20,Andaman and Nicobar Islands,33
5/4/20,Andhra Pradesh,1650
5/4/20,Arunachal Pradesh,1
5/4/20,Assam,43
5/4/20,Bihar,517
5/4/20,Chandigarh,94
5/4/20,Chhattisgarh,57
5/4/20,Delhi,4549
5/4/20,Goa,7
5/4/20,Gujarat,5428
5/4/20,Haryana,442
5/4/20,Himachal Pradesh,40
5/4/20,Jammu and Kashmir,701
5/4/20,Jharkhand,115
5/4/20,Karnataka,642
5/4/20,Kerala,500
5/4/20,Ladakh,41
5/4/20,Madhya Pradesh,2942
5/4/20,Maharashtra,12974
5/4/20,Manipur,2
5/4/20,Meghalaya,12
5/4/20,Mizoram,1
5/4/20,Odisha,163
5/4/20,Puducherry,8
5/4/20,Punjab,1102
5/4/20,Rajasthan,2886
5/4/20,Tamil Nadu,3023
5/4/20,Telangana,1082
5/4/20,Tripura,16
5/4/20,Uttarakhand,60
5/4/20,Uttar Pradesh,2742
5/4/20,West Bengal,963
5/5/20,Andaman and Nicobar Islands,33
5/5/20,Andhra Pradesh,1717
5/5/20,Arunachal Pradesh,1
5/5/20,Assam,43
5/5/20,Bihar,529
5/5/20,Chandigarh,102
5/5/20,Chhattisgarh,58
5/5/20,Delhi,4898
5/5/20,Goa,7
5/5/20,Gujarat,5804
5/5/20,Haryana,517
5/5/20,Himachal Pradesh,41
5/5/20,Jammu and Kashmir,726
5/5/20,Jharkhand,115
5/5/20,Karnataka,659
5/5/20,Kerala,500
5/5/20,Ladakh,41
5/5/20,Madhya Pradesh,3049
5/5/20,Maharashtra,14541
5/5/20,Manipur,2
5/5/20,Meghalaya,12
5/5/20,Mizoram,1
5/5/20,Odisha,170
5/5/20,Puducherry,9
5/5/20,Punjab,1233
5/5/20,Rajasthan,3061
5/5/20,Tamil Nadu,3550
5/5/20,Telangana,1085
5/5/20,Tripura,29
5/5/20,Uttarakhand,60
5/5/20,Uttar Pradesh,2859
5/5/20,West Bengal,1259
5/6/20,Andaman and Nicobar Islands,33
5/6/20,Andhra Pradesh,1717
5/6/20,Arunachal Pradesh,1
5/6/20,Assam,43
5/6/20,Bihar,536
5/6/20,Chandigarh,111
5/6/20,Chhattisgarh,59
5/6/20,Dadar Nagar Haveli,1
5/6/20,Delhi,5104
5/6/20,Goa,7
5/6/20,Gujarat,6245
5/6/20,Haryana,548
5/6/20,Himachal Pradesh,42
5/6/20,Jammu and Kashmir,741
5/6/20,Jharkhand,125
5/6/20,Karnataka,671
5/6/20,Kerala,502
5/6/20,Ladakh,41
5/6/20,Madhya Pradesh,3049
5/6/20,Maharashtra,15525
5/6/20,Manipur,2
5/6/20,Meghalaya,12
5/6/20,Mizoram,1
5/6/20,Odisha,175
5/6/20,Puducherry,9
5/6/20,Punjab,1451
5/6/20,Rajasthan,3158
5/6/20,Tamil Nadu,4058
5/6/20,Telangana,1096
5/6/20,Tripura,43
5/6/20,Uttarakhand,61
5/6/20,Uttar Pradesh,2880
5/6/20,West Bengal,1344
5/7/20,Andaman and Nicobar Islands,33
5/7/20,Andhra Pradesh,1777
5/7/20,Arunachal Pradesh,1
5/7/20,Assam,45
5/7/20,Bihar,542
5/7/20,Chandigarh,120
5/7/20,Chhattisgarh,59
5/7/20,Dadar Nagar Haveli,1
5/7/20,Delhi,5532
5/7/20,Goa,7
5/7/20,Gujarat,6625
5/7/20,Haryana,594
5/7/20,Himachal Pradesh,45
5/7/20,Jammu and Kashmir,775
5/7/20,Jharkhand,127
5/7/20,Karnataka,693
5/7/20,Kerala,503
5/7/20,Ladakh,41
5/7/20,Madhya Pradesh,3138
5/7/20,Maharashtra,16758
5/7/20,Manipur,2
5/7/20,Meghalaya,12
5/7/20,Mizoram,1
5/7/20,Odisha,185
5/7/20,Puducherry,9
5/7/20,Punjab,1516
5/7/20,Rajasthan,3317
5/7/20,Tamil Nadu,4829
5/7/20,Telangana,1107
5/7/20,Tripura,43
5/7/20,Uttarakhand,61
5/7/20,Uttar Pradesh,2998
5/7/20,West Bengal,1456
5/8/20,Andaman and Nicobar Islands,33
5/8/20,Andhra Pradesh,1847
5/8/20,Arunachal Pradesh,1
5/8/20,Assam,54
5/8/20,Bihar,550
5/8/20,Chandigarh,135
5/8/20,Chhattisgarh,59
5/8/20,Dadar Nagar Haveli,1
5/8/20,Delhi,5980
5/8/20,Goa,7
5/8/20,Gujarat,7012
5/8/20,Haryana,625
5/8/20,Himachal Pradesh,46
5/8/20,Jammu and Kashmir,793
5/8/20,Jharkhand,132
5/8/20,Karnataka,705
5/8/20,Kerala,503
5/8/20,Ladakh,42
5/8/20,Madhya Pradesh,3252
5/8/20,Maharashtra,17974
5/8/20,Manipur,2
5/8/20,Meghalaya,12
5/8/20,Mizoram,1
5/8/20,Odisha,219
5/8/20,Puducherry,9
5/8/20,Punjab,1644
5/8/20,Rajasthan,3427
5/8/20,Tamil Nadu,5409
5/8/20,Telangana,1123
5/8/20,Tripura,65
5/8/20,Uttarakhand,61
5/8/20,Uttar Pradesh,3071
5/8/20,West Bengal,1548
5/9/20,Andaman and Nicobar Islands,33
5/9/20,Andhra Pradesh,1887
5/9/20,Arunachal Pradesh,1
5/9/20,Assam,59
5/9/20,Bihar,571
5/9/20,Chandigarh,150
5/9/20,Chhattisgarh,59
5/9/20,Dadar Nagar Haveli,1
5/9/20,Delhi,6318
5/9/20,Goa,7
5/9/20,Gujarat,7402
5/9/20,Haryana,647
5/9/20,Himachal Pradesh,50
5/9/20,Jammu and Kashmir,823
5/9/20,Jharkhand,132
5/9/20,Karnataka,753
5/9/20,Kerala,503
5/9/20,Ladakh,42
5/9/20,Madhya Pradesh,3341
5/9/20,Maharashtra,19063
5/9/20,Manipur,2
5/9/20,Meghalaya,12
5/9/20,Mizoram,1
5/9/20,Odisha,271
5/9/20,Puducherry,9
5/9/20,Punjab,1731
5/9/20,Rajasthan,3579
5/9/20,Tamil Nadu,6009
5/9/20,Telangana,1133
5/9/20,Tripura,118
5/9/20,Uttarakhand,63
5/9/20,Uttar Pradesh,3214
5/9/20,West Bengal,1678
5/10/20,Andaman and Nicobar Islands,33
5/10/20,Andhra Pradesh,1930
5/10/20,Arunachal Pradesh,1
5/10/20,Assam,63
5/10/20,Bihar,591
5/10/20,Chandigarh,169
5/10/20,Chhattisgarh,59
5/10/20,Dadar Nagar Haveli,1
5/10/20,Delhi,6542
5/10/20,Goa,7
5/10/20,Gujarat,7796
5/10/20,Haryana,675
5/10/20,Himachal Pradesh,50
5/10/20,Jammu and Kashmir,836
5/10/20,Jharkhand,156
5/10/20,Karnataka,794
5/10/20,Kerala,505
5/10/20,Ladakh,42
5/10/20,Madhya Pradesh,3614
5/10/20,Maharashtra,20228
5/10/20,Manipur,2
5/10/20,Meghalaya,13
5/10/20,Mizoram,1
5/10/20,Odisha,294
5/10/20,Puducherry,9
5/10/20,Punjab,1762
5/10/20,Rajasthan,3708
5/10/20,Tamil Nadu,6535
5/10/20,Telangana,1163
5/10/20,Tripura,134
5/10/20,Uttarakhand,67
5/10/20,Uttar Pradesh,3373
5/10/20,West Bengal,1786
5/11/20,Andaman and Nicobar Islands,33
5/11/20,Andhra Pradesh,1980
5/11/20,Arunachal Pradesh,1
5/11/20,Assam,63
5/11/20,Bihar,696
5/11/20,Chandigarh,169
5/11/20,Chhattisgarh,59
5/11/20,Dadar Nagar Haveli,1
5/11/20,Delhi,6923
5/11/20,Goa,7
5/11/20,Gujarat,8194
5/11/20,Haryana,703
5/11/20,Himachal Pradesh,55
5/11/20,Jammu and Kashmir,861
5/11/20,Jharkhand,157
5/11/20,Karnataka,848
5/11/20,Kerala,512
5/11/20,Ladakh,42
5/11/20,Madhya Pradesh,3614
5/11/20,Maharashtra,22171
5/11/20,Manipur,2
5/11/20,Meghalaya,13
5/11/20,Mizoram,1
5/11/20,Odisha,377
5/11/20,Puducherry,9
5/11/20,Punjab,1823
5/11/20,Rajasthan,3814
5/11/20,Tamil Nadu,7204
5/11/20,Telangana,1196
5/11/20,Tripura,150
5/11/20,Uttarakhand,68
5/11/20,Uttar Pradesh,3467
5/11/20,West Bengal,1939
5/12/20,Andaman and Nicobar Islands,33
5/12/20,Andhra Pradesh,2018
5/12/20,Arunachal Pradesh,1
5/12/20,Assam,65
5/12/20,Bihar,747
5/12/20,Chandigarh,174
5/12/20,Chhattisgarh,59
5/12/20,Dadar Nagar Haveli,1
5/12/20,Delhi,7233
